sku_id,description,category,unit_cost,velocity_class,reorder_point,reorder_qty,last_cycle_count_date
HVAC-CTL-RELAY-02539,"Relay, 40A",Controls,40.72,A,38,91,2026-06-30
HVAC-CU-LINE-02540,"Line Set, 5/8 in. x 50ft",Copper Tubing,53.14,B,23,47,2026-04-08
HVAC-ELE-THHN-02541,"THHN Wire, 10 AWG",Electrical,48.86,B,26,62,2026-04-30
HVAC-CTL-SMART-02542,"Smart Thermostat, 45 MFD",Controls,110.59,C,2,4,2026-03-03
HVAC-REF-R22-02543,"R-22, 25lb cylinder",Refrigerant,237.1,C,5,12,2026-03-23
HVAC-ELE-EMT-02544,"EMT Conduit, 30A",Electrical,11.77,C,14,33,2026-01-15
HVAC-COMP-VARIA-02545,"Variable Speed Compressor, 2.5 Ton 230V",Compressor,1977.25,C,11,23,2026-04-21
HVAC-VLV-BALL-02546,"Ball Valve, 1""",Valves,119.28,C,4,7,2026-02-17
HVAC-CU-SOFT-02547,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,129.7,C,2,5,2026-03-13
HVAC-VLV-CHECK-02548,"Check Valve, 1/2""",Valves,31.16,A,51,123,2026-05-14
HVAC-CU-ACR-02549,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,111.92,B,14,41,2026-04-18
HVAC-ELE-DISCO-02550,"Disconnect Switch, 3/4 in.",Electrical,172.78,C,2,3,2025-12-30
HVAC-MOT-BLOWE-02551,"Blower Motor, 1/2 HP",Motor,194.89,B,19,30,2026-05-12
HVAC-VLV-GATE-02552,"Gate Valve, 1-1/4""",Valves,59.83,B,19,38,2026-06-07
HVAC-COMP-ROTAR-02553,"Rotary Compressor, 5 Ton 460V",Compressor,941.02,B,31,59,2026-04-23
HVAC-CTL-CONTA-02554,"Contactor, 30A",Controls,68.85,C,10,22,2026-02-28
HVAC-ELE-CIRCU-02555,"Circuit Breaker, 60A",Electrical,73.31,C,5,14,2026-03-10
HVAC-CU-ACR-02556,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,122.75,C,16,43,2026-02-09
HVAC-CTL-FURNA-02557,"Furnace Control Board, 45 MFD",Controls,132.63,B,32,74,2026-06-14
HVAC-MOT-ECM-02558,"ECM Motor, 1/6 HP",Motor,208.75,C,18,47,2026-02-25
HVAC-VLV-BALL-02559,"Ball Valve, 1""",Valves,53.23,C,10,20,2026-02-24
HVAC-COMP-VARIA-02560,"Variable Speed Compressor, 2 Ton 208V",Compressor,907.96,C,7,20,2026-03-13
HVAC-VLV-BALL-02561,"Ball Valve, 2""",Valves,136.37,A,52,108,2026-07-10
HVAC-VLV-BALL-02562,"Ball Valve, 2""",Valves,34.65,B,25,55,2026-03-12
HVAC-REF-R22-02563,"R-22, 50lb jug",Refrigerant,194.36,C,20,52,2026-04-21
HVAC-PIPE-PEX-02564,"PEX Tubing, 3/4""",Pipe & Fittings,11.16,A,43,128,2026-05-11
HVAC-CU-ACR-02565,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,101.3,A,37,104,2026-07-30
HVAC-COMP-SCROL-02566,"Scroll Compressor, 2 Ton 208V",Compressor,1194.47,A,70,204,2026-06-16
HVAC-VLV-PRESS-02567,"Pressure Reducing Valve, 1/2""",Valves,118.86,A,43,104,2026-08-01
HVAC-REF-R454B-02568,"R-454B, 25lb cylinder",Refrigerant,332.55,C,6,10,2026-02-16
HVAC-VLV-BALL-02569,"Ball Valve, 1-1/4""",Valves,162.74,C,8,20,2026-02-06
HVAC-ELE-DISCO-02570,"Disconnect Switch, 30A",Electrical,25.7,C,2,4,2026-04-03
HVAC-ELE-DISCO-02571,"Disconnect Switch, 3/4 in.",Electrical,62.11,C,13,38,2026-03-03
HVAC-CTL-CAPAC-02572,"Capacitor, 120V",Controls,112.34,B,22,58,2026-05-27
HVAC-CU-LINE-02573,"Line Set, 3/8 in. x 50ft",Copper Tubing,67.44,C,3,8,2026-02-16
HVAC-REF-R410A-02574,"R-410A, 30lb tank",Refrigerant,252.74,C,2,5,2026-03-10
HVAC-CTL-CONTA-02575,"Contactor, 120V",Controls,46.46,C,2,3,2026-02-17
HVAC-VLV-PRESS-02576,"Pressure Reducing Valve, 1""",Valves,149.4,B,30,52,2026-06-02
HVAC-CU-LINE-02577,"Line Set, 1/4 in. x 50ft",Copper Tubing,70.71,B,18,50,2026-04-09
HVAC-MOT-BLOWE-02578,"Blower Motor, 1/3 HP",Motor,131.17,C,2,5,2026-04-05
HVAC-ELE-DISCO-02579,"Disconnect Switch, 10 AWG",Electrical,60.43,B,21,46,2026-05-11
HVAC-CU-SOFT-02580,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,89.61,C,2,4,2026-01-26
HVAC-WH-GAS-02581,"Gas Water Heater, 75 gal",Water Heaters,643.0,C,9,18,2026-02-21
HVAC-WH-EXPAN-02582,"Expansion Tank, 40 gal",Water Heaters,688.77,A,56,115,2026-06-24
HVAC-CU-ACR-02583,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,99.31,C,3,7,2026-02-15
HVAC-ELE-THHN-02584,"THHN Wire, 60A",Electrical,84.78,C,9,17,2026-03-11
HVAC-CU-SOFT-02585,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,425.0,C,8,17,2026-03-01
HVAC-PIPE-COPPE-02586,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,27.69,A,38,111,2026-06-16
HVAC-REF-R32-02587,"R-32, 25lb cylinder",Refrigerant,166.3,A,62,180,2026-05-15
HVAC-VLV-BALL-02588,"Ball Valve, 1/2""",Valves,47.68,B,26,62,2026-04-14
HVAC-CTL-CONTA-02589,"Contactor, 40A",Controls,40.38,A,58,107,2026-06-06
HVAC-VLV-CHECK-02590,"Check Valve, 1/2""",Valves,26.28,B,21,62,2026-03-06
HVAC-PIPE-CAST-02591,"Cast Iron Pipe, 2""",Pipe & Fittings,42.15,C,3,8,2026-03-10
HVAC-CU-LINE-02592,"Line Set, 1/4 in. x 50ft",Copper Tubing,85.7,B,21,62,2026-05-24
HVAC-CTL-FURNA-02593,"Furnace Control Board, 120V",Controls,68.91,C,17,37,2026-04-05
HVAC-VLV-PRESS-02594,"Pressure Reducing Valve, 3/4""",Valves,282.57,C,15,28,2026-02-14
HVAC-ELE-CIRCU-02595,"Circuit Breaker, 20A",Electrical,60.22,A,41,120,2026-07-27
HVAC-REF-R410A-02596,"R-410A, 50lb jug",Refrigerant,201.18,B,3,8,2026-05-02
HVAC-CU-ACR-02597,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,123.76,C,2,3,2026-02-07
HVAC-WH-ELECT-02598,"Electric Water Heater, 199k BTU",Water Heaters,488.36,B,20,56,2026-04-25
HVAC-PIPE-PEX-02599,"PEX Tubing, 2""",Pipe & Fittings,60.68,B,28,48,2026-05-13
HVAC-CTL-FURNA-02600,"Furnace Control Board, 40A",Controls,32.3,C,6,10,2026-04-17
HVAC-ELE-THHN-02601,"THHN Wire, 60A",Electrical,87.59,C,3,5,2026-03-23
HVAC-MOT-CONDE-02602,"Condenser Fan Motor, 3/4 HP",Motor,669.35,A,46,117,2026-06-20
HVAC-CU-SOFT-02603,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,190.87,A,58,115,2026-07-15
HVAC-MOT-ECM-02604,"ECM Motor, 1/6 HP",Motor,172.5,C,2,3,2026-01-20
HVAC-REF-R454B-02605,"R-454B, 50lb jug",Refrigerant,319.15,A,39,62,2026-06-22
HVAC-PIPE-CAST-02606,"Cast Iron Pipe, 2""",Pipe & Fittings,22.5,A,43,79,2026-05-20
HVAC-PIPE-PEX-02607,"PEX Tubing, 1/2""",Pipe & Fittings,48.44,C,6,10,2026-02-12
HVAC-PIPE-CPVC-02608,"CPVC Pipe, 3/4""",Pipe & Fittings,48.0,B,13,34,2026-05-07
HVAC-WH-ELECT-02609,"Electric Water Heater, 75 gal",Water Heaters,887.84,C,24,36,2026-02-18
HVAC-VLV-PRESS-02610,"Pressure Reducing Valve, 2""",Valves,67.27,C,12,29,2026-04-03
HVAC-ELE-DISCO-02611,"Disconnect Switch, 30A",Electrical,78.89,C,7,20,2026-03-14
HVAC-VLV-BALL-02612,"Ball Valve, 2""",Valves,51.7,C,8,17,2026-04-07
HVAC-MOT-CONDE-02613,"Condenser Fan Motor, 1/3 HP",Motor,237.89,C,19,45,2026-03-03
HVAC-PIPE-PEX-02614,"PEX Tubing, 1""",Pipe & Fittings,34.5,C,2,3,2026-01-09
HVAC-PIPE-PEX-02615,"PEX Tubing, 3/4""",Pipe & Fittings,24.22,B,18,44,2026-05-11
HVAC-WH-EXPAN-02616,"Expansion Tank, 50 gal",Water Heaters,814.32,A,48,119,2026-06-20
HVAC-MOT-PSC-02617,"PSC Motor, 1/6 HP",Motor,320.07,C,2,3,2026-03-30
HVAC-REF-R454B-02618,"R-454B, 25lb cylinder",Refrigerant,210.47,C,6,14,2026-03-25
HVAC-ELE-DISCO-02619,"Disconnect Switch, 3/4 in.",Electrical,113.78,C,5,13,2026-01-28
HVAC-ELE-THHN-02620,"THHN Wire, 60A",Electrical,86.88,A,41,99,2026-06-11
HVAC-PIPE-PVC-02621,"PVC Pipe, 4""",Pipe & Fittings,41.5,C,2,4,2026-01-02
HVAC-CU-ACR-02622,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,81.38,C,9,22,2026-01-31
HVAC-PIPE-CAST-02623,"Cast Iron Pipe, 2""",Pipe & Fittings,56.91,B,26,69,2026-05-02
HVAC-PIPE-CAST-02624,"Cast Iron Pipe, 4""",Pipe & Fittings,17.84,C,6,17,2026-02-27
HVAC-PIPE-CAST-02625,"Cast Iron Pipe, 2""",Pipe & Fittings,34.52,C,9,15,2026-03-03
HVAC-ELE-DISCO-02626,"Disconnect Switch, 60A",Electrical,48.36,C,2,4,2026-01-29
HVAC-ELE-CIRCU-02627,"Circuit Breaker, 20A",Electrical,55.37,A,45,123,2026-06-05
HVAC-ELE-EMT-02628,"EMT Conduit, 10 AWG",Electrical,70.94,A,44,128,2026-07-05
HVAC-CU-LINE-02629,"Line Set, 3/8 in. x 50ft",Copper Tubing,133.44,C,2,4,2026-02-11
HVAC-ELE-EMT-02630,"EMT Conduit, 3/4 in.",Electrical,33.56,C,2,4,2026-04-28
HVAC-PIPE-CPVC-02631,"CPVC Pipe, 1-1/2""",Pipe & Fittings,44.56,B,34,75,2026-06-16
HVAC-CTL-CAPAC-02632,"Capacitor, 40A",Controls,69.6,C,2,4,2026-03-20
HVAC-VLV-BALL-02633,"Ball Valve, 1-1/4""",Valves,87.81,C,18,27,2026-03-11
HVAC-WH-GAS-02634,"Gas Water Heater, 199k BTU",Water Heaters,813.63,A,42,68,2026-07-08
HVAC-ELE-THHN-02635,"THHN Wire, 20A",Electrical,75.93,C,13,36,2026-01-19
HVAC-WH-EXPAN-02636,"Expansion Tank, 199k BTU",Water Heaters,1003.25,C,2,4,2026-03-25
HVAC-REF-R454B-02637,"R-454B, 12oz can",Refrigerant,619.93,C,6,9,2026-03-04
HVAC-REF-R454B-02638,"R-454B, 25lb cylinder",Refrigerant,178.15,B,20,51,2026-05-17
HVAC-MOT-CONDE-02639,"Condenser Fan Motor, 1/4 HP",Motor,397.69,C,13,34,2026-03-12
HVAC-REF-R410A-02640,"R-410A, 30lb tank",Refrigerant,172.52,C,21,36,2026-03-29
HVAC-REF-R407C-02641,"R-407C, 50lb jug",Refrigerant,174.0,C,2,5,2026-02-10
HVAC-WH-TANKL-02642,"Tankless Water Heater, 40 gal",Water Heaters,624.39,C,2,3,2026-03-13
HVAC-PIPE-CAST-02643,"Cast Iron Pipe, 1/2""",Pipe & Fittings,19.56,B,5,7,2026-04-02
HVAC-PIPE-PVC-02644,"PVC Pipe, 1""",Pipe & Fittings,51.48,A,61,152,2026-06-04
HVAC-PIPE-CPVC-02645,"CPVC Pipe, 3/4""",Pipe & Fittings,126.02,C,2,4,2026-03-22
HVAC-CTL-CONTA-02646,"Contactor, 45 MFD",Controls,53.15,B,23,36,2026-04-06
HVAC-VLV-BALL-02647,"Ball Valve, 1-1/4""",Valves,38.14,A,47,74,2026-06-04
HVAC-REF-R407C-02648,"R-407C, 50lb jug",Refrigerant,412.35,A,59,154,2026-07-03
HVAC-PIPE-CAST-02649,"Cast Iron Pipe, 1""",Pipe & Fittings,19.06,C,2,5,2026-02-05
HVAC-PIPE-PVC-02650,"PVC Pipe, 3/4""",Pipe & Fittings,57.26,B,9,22,2026-05-09
HVAC-MOT-CONDE-02651,"Condenser Fan Motor, 1/2 HP",Motor,151.56,B,20,42,2026-04-10
HVAC-MOT-BLOWE-02652,"Blower Motor, 1/4 HP",Motor,417.73,A,62,160,2026-05-22
HVAC-PIPE-COPPE-02653,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,41.89,C,8,22,2026-04-02
HVAC-COMP-VARIA-02654,"Variable Speed Compressor, 2.5 Ton 230V",Compressor,2007.16,C,2,3,2026-03-04
HVAC-ELE-DISCO-02655,"Disconnect Switch, 10 AWG",Electrical,52.16,A,57,153,2026-06-14
HVAC-PIPE-CAST-02656,"Cast Iron Pipe, 4""",Pipe & Fittings,27.65,C,2,4,2026-03-16
HVAC-CTL-RELAY-02657,"Relay, 24V",Controls,84.86,A,47,78,2026-07-10
HVAC-PIPE-PVC-02658,"PVC Pipe, 1-1/2""",Pipe & Fittings,28.44,C,8,18,2026-03-08
HVAC-ELE-CIRCU-02659,"Circuit Breaker, 3/4 in.",Electrical,66.94,B,20,57,2026-04-17
HVAC-VLV-BALL-02660,"Ball Valve, 1""",Valves,23.81,C,11,20,2026-02-16
HVAC-REF-R410A-02661,"R-410A, 50lb jug",Refrigerant,151.17,C,13,22,2026-01-28
HVAC-VLV-CHECK-02662,"Check Valve, 3/4""",Valves,84.39,A,48,138,2026-07-30
HVAC-VLV-PRESS-02663,"Pressure Reducing Valve, 3/4""",Valves,133.92,B,8,18,2026-04-02
HVAC-ELE-EMT-02664,"EMT Conduit, 30A",Electrical,39.79,B,9,14,2026-04-27
HVAC-REF-R410A-02665,"R-410A, 50lb jug",Refrigerant,325.72,C,11,22,2026-03-23
HVAC-REF-R32-02666,"R-32, 50lb jug",Refrigerant,394.42,B,27,49,2026-04-12
HVAC-CTL-RELAY-02667,"Relay, 70 MFD",Controls,60.47,C,5,12,2026-03-28
HVAC-CTL-CONTA-02668,"Contactor, 40A",Controls,92.14,A,64,156,2026-07-19
HVAC-PIPE-CAST-02669,"Cast Iron Pipe, 4""",Pipe & Fittings,42.59,C,20,40,2026-03-07
HVAC-MOT-ECM-02670,"ECM Motor, 1/4 HP",Motor,179.39,C,14,30,2026-01-15
HVAC-WH-TANKL-02671,"Tankless Water Heater, 199k BTU",Water Heaters,639.18,C,2,5,2026-04-08
HVAC-WH-GAS-02672,"Gas Water Heater, 199k BTU",Water Heaters,995.52,B,19,32,2026-03-09
HVAC-CU-LINE-02673,"Line Set, 5/8 in. x 50ft",Copper Tubing,59.57,C,10,26,2026-02-21
HVAC-VLV-CHECK-02674,"Check Valve, 3/4""",Valves,37.98,B,3,8,2026-05-16
HVAC-VLV-PRESS-02675,"Pressure Reducing Valve, 1""",Valves,87.82,C,3,8,2026-03-05
HVAC-CU-ACR-02676,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,82.08,B,19,44,2026-03-17
HVAC-ELE-DISCO-02677,"Disconnect Switch, 12 AWG",Electrical,38.45,C,22,34,2026-02-25
HVAC-PIPE-CPVC-02678,"CPVC Pipe, 3/4""",Pipe & Fittings,21.0,C,11,24,2026-02-16
HVAC-WH-ELECT-02679,"Electric Water Heater, 40 gal",Water Heaters,1020.43,C,2,4,2026-04-18
HVAC-VLV-BALL-02680,"Ball Valve, 1/2""",Valves,84.11,B,17,29,2026-04-29
HVAC-CU-SOFT-02681,"Soft Copper Tubing, 5/8 in. x 50ft",Copper Tubing,120.97,B,2,4,2026-05-30
HVAC-CU-SOFT-02682,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,71.7,A,43,88,2026-06-18
HVAC-WH-TANKL-02683,"Tankless Water Heater, 50 gal",Water Heaters,553.5,B,16,39,2026-06-15
HVAC-MOT-ECM-02684,"ECM Motor, 1 HP",Motor,168.44,B,18,50,2026-04-03
HVAC-ELE-DISCO-02685,"Disconnect Switch, 20A",Electrical,205.12,B,13,22,2026-06-07
HVAC-WH-TANKL-02686,"Tankless Water Heater, 75 gal",Water Heaters,737.49,C,2,3,2026-03-13
HVAC-REF-R407C-02687,"R-407C, 30lb tank",Refrigerant,228.81,A,43,98,2026-05-11
HVAC-ELE-THHN-02688,"THHN Wire, 12 AWG",Electrical,64.29,B,11,24,2026-05-14
HVAC-MOT-PSC-02689,"PSC Motor, 1/4 HP",Motor,143.52,C,17,49,2026-03-21
HVAC-REF-R410A-02690,"R-410A, 12oz can",Refrigerant,551.21,C,2,4,2026-02-14
HVAC-VLV-GATE-02691,"Gate Valve, 3/4""",Valves,31.02,B,20,49,2026-04-16
HVAC-PIPE-CAST-02692,"Cast Iron Pipe, 1/2""",Pipe & Fittings,22.2,B,25,73,2026-04-15
HVAC-REF-R22-02693,"R-22, 12oz can",Refrigerant,170.29,C,6,14,2026-01-01
HVAC-CTL-SMART-02694,"Smart Thermostat, 24V",Controls,122.82,B,8,18,2026-04-19
HVAC-CTL-FURNA-02695,"Furnace Control Board, 24V",Controls,76.79,A,54,87,2026-07-10
HVAC-PIPE-CPVC-02696,"CPVC Pipe, 3/4""",Pipe & Fittings,38.92,A,39,68,2026-07-12
HVAC-PIPE-PVC-02697,"PVC Pipe, 4""",Pipe & Fittings,38.17,C,24,39,2026-03-03
HVAC-CTL-SMART-02698,"Smart Thermostat, 120V",Controls,64.35,C,16,24,2026-03-02
HVAC-COMP-ROTAR-02699,"Rotary Compressor, 5 Ton 460V",Compressor,3714.16,C,12,32,2026-01-17
HVAC-CU-LINE-02700,"Line Set, 5/8 in. x 50ft",Copper Tubing,142.97,B,22,65,2026-04-19
HVAC-PIPE-PEX-02701,"PEX Tubing, 1-1/2""",Pipe & Fittings,33.42,A,50,120,2026-08-18
HVAC-VLV-BALL-02702,"Ball Valve, 2""",Valves,51.97,A,50,106,2026-06-30
HVAC-COMP-SCROL-02703,"Scroll Compressor, 2.5 Ton 230V",Compressor,1850.83,A,53,107,2026-06-13
HVAC-PIPE-COPPE-02704,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,73.03,A,57,124,2026-08-18
HVAC-REF-R407C-02705,"R-407C, 25lb cylinder",Refrigerant,495.15,B,24,48,2026-04-21
HVAC-ELE-CIRCU-02706,"Circuit Breaker, 20A",Electrical,31.78,A,60,105,2026-05-13
HVAC-COMP-ROTAR-02707,"Rotary Compressor, 2.5 Ton 230V",Compressor,888.68,C,8,20,2026-03-31
HVAC-PIPE-COPPE-02708,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,13.75,C,2,5,2026-04-04
HVAC-CTL-FURNA-02709,"Furnace Control Board, 70 MFD",Controls,48.83,B,21,58,2026-04-29
HVAC-CU-SOFT-02710,"Soft Copper Tubing, 5/8 in. x 50ft",Copper Tubing,284.5,B,7,20,2026-03-31
HVAC-ELE-DISCO-02711,"Disconnect Switch, 10 AWG",Electrical,75.61,A,44,131,2026-06-19
HVAC-ELE-EMT-02712,"EMT Conduit, 60A",Electrical,133.6,C,4,9,2026-02-14
HVAC-PIPE-PVC-02713,"PVC Pipe, 3/4""",Pipe & Fittings,12.91,A,45,130,2026-06-09
HVAC-ELE-CIRCU-02714,"Circuit Breaker, 3/4 in.",Electrical,65.33,C,3,5,2026-01-31
HVAC-WH-ELECT-02715,"Electric Water Heater, 75 gal",Water Heaters,734.75,A,43,123,2026-07-07
HVAC-CTL-CAPAC-02716,"Capacitor, 24V",Controls,60.77,A,55,157,2026-06-17
HVAC-MOT-PSC-02717,"PSC Motor, 1/6 HP",Motor,216.5,B,19,31,2026-05-20
HVAC-CTL-FURNA-02718,"Furnace Control Board, 45 MFD",Controls,124.93,A,54,110,2026-06-14
HVAC-VLV-CHECK-02719,"Check Valve, 2""",Valves,30.25,C,11,27,2026-02-22
HVAC-MOT-BLOWE-02720,"Blower Motor, 1/4 HP",Motor,224.42,B,13,36,2026-04-08
HVAC-REF-R407C-02721,"R-407C, 30lb tank",Refrigerant,433.41,C,11,32,2026-05-11
HVAC-CTL-SMART-02722,"Smart Thermostat, 24V",Controls,84.04,B,28,65,2026-04-19
HVAC-PIPE-PVC-02723,"PVC Pipe, 1-1/2""",Pipe & Fittings,24.19,C,10,18,2026-03-18
HVAC-ELE-THHN-02724,"THHN Wire, 60A",Electrical,28.15,C,2,3,2026-04-12
HVAC-CU-ACR-02725,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,343.26,B,18,38,2026-04-13
HVAC-ELE-EMT-02726,"EMT Conduit, 20A",Electrical,161.84,C,16,46,2026-02-16
HVAC-ELE-THHN-02727,"THHN Wire, 10 AWG",Electrical,99.54,C,2,4,2026-03-09
HVAC-ELE-THHN-02728,"THHN Wire, 3/4 in.",Electrical,47.42,A,51,147,2026-07-18
HVAC-REF-R32-02729,"R-32, 25lb cylinder",Refrigerant,263.04,A,53,126,2026-06-26
HVAC-PIPE-CPVC-02730,"CPVC Pipe, 1/2""",Pipe & Fittings,22.3,C,3,5,2026-02-05
HVAC-MOT-CONDE-02731,"Condenser Fan Motor, 1/2 HP",Motor,234.27,C,15,36,2026-03-03
HVAC-ELE-THHN-02732,"THHN Wire, 10 AWG",Electrical,54.91,C,17,35,2025-12-30
HVAC-MOT-CONDE-02733,"Condenser Fan Motor, 3/4 HP",Motor,241.27,A,54,125,2026-06-17
HVAC-PIPE-CAST-02734,"Cast Iron Pipe, 1/2""",Pipe & Fittings,46.77,C,9,24,2026-02-15
HVAC-REF-R410A-02735,"R-410A, 12oz can",Refrigerant,260.9,A,58,101,2026-06-11
HVAC-COMP-VARIA-02736,"Variable Speed Compressor, 4 Ton 460V",Compressor,1456.51,A,65,165,2026-06-14
HVAC-PIPE-COPPE-02737,"Copper Fitting Elbow, 4""",Pipe & Fittings,25.98,A,49,99,2026-07-17
HVAC-MOT-PSC-02738,"PSC Motor, 1/2 HP",Motor,166.35,B,16,28,2026-06-25
HVAC-PIPE-PEX-02739,"PEX Tubing, 4""",Pipe & Fittings,62.53,C,2,4,2026-02-07
HVAC-PIPE-CPVC-02740,"CPVC Pipe, 2""",Pipe & Fittings,36.67,C,14,22,2026-03-08
HVAC-PIPE-COPPE-02741,"Copper Fitting Elbow, 1""",Pipe & Fittings,13.38,C,2,4,2026-01-01
HVAC-PIPE-CPVC-02742,"CPVC Pipe, 1-1/2""",Pipe & Fittings,26.69,C,11,17,2026-04-30
HVAC-WH-ELECT-02743,"Electric Water Heater, 199k BTU",Water Heaters,767.16,B,20,30,2026-05-24
HVAC-CU-ACR-02744,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,74.57,C,9,22,2026-04-08
HVAC-ELE-CIRCU-02745,"Circuit Breaker, 10 AWG",Electrical,23.92,C,13,27,2026-02-17
HVAC-WH-TANKL-02746,"Tankless Water Heater, 50 gal",Water Heaters,842.98,B,13,37,2026-05-02
HVAC-COMP-ROTAR-02747,"Rotary Compressor, 3 Ton 230V",Compressor,1956.76,C,3,7,2026-01-15
HVAC-REF-R32-02748,"R-32, 30lb tank",Refrigerant,850.0,C,6,13,2026-03-06
HVAC-CTL-SMART-02749,"Smart Thermostat, 40A",Controls,53.93,B,27,42,2026-05-04
HVAC-COMP-ROTAR-02750,"Rotary Compressor, 2.5 Ton 230V",Compressor,3559.8,B,10,22,2026-05-08
HVAC-CTL-SMART-02751,"Smart Thermostat, 40A",Controls,41.2,A,54,149,2026-08-09
HVAC-ELE-DISCO-02752,"Disconnect Switch, 3/4 in.",Electrical,35.5,A,55,107,2026-07-05
HVAC-ELE-CIRCU-02753,"Circuit Breaker, 30A",Electrical,45.17,A,61,95,2026-07-07
HVAC-ELE-CIRCU-02754,"Circuit Breaker, 3/4 in.",Electrical,100.86,A,49,90,2026-06-12
HVAC-REF-R454B-02755,"R-454B, 50lb jug",Refrigerant,231.9,C,8,18,2026-03-20
HVAC-VLV-PRESS-02756,"Pressure Reducing Valve, 1-1/4""",Valves,62.78,C,17,34,2026-02-24
HVAC-ELE-DISCO-02757,"Disconnect Switch, 30A",Electrical,63.33,B,21,57,2026-01-28
HVAC-VLV-PRESS-02758,"Pressure Reducing Valve, 1-1/4""",Valves,122.51,C,14,24,2026-03-01
HVAC-CU-LINE-02759,"Line Set, 5/8 in. x 50ft",Copper Tubing,175.52,C,11,19,2026-02-17
HVAC-PIPE-COPPE-02760,"Copper Fitting Elbow, 1""",Pipe & Fittings,69.17,B,19,52,2026-05-11
HVAC-COMP-ROTAR-02761,"Rotary Compressor, 4 Ton 460V",Compressor,680.79,C,2,5,2026-03-31
HVAC-PIPE-PEX-02762,"PEX Tubing, 4""",Pipe & Fittings,13.55,C,10,21,2026-02-24
HVAC-REF-R407C-02763,"R-407C, 50lb jug",Refrigerant,292.9,A,47,89,2026-06-27
HVAC-ELE-CIRCU-02764,"Circuit Breaker, 10 AWG",Electrical,63.64,B,19,35,2026-05-13
HVAC-VLV-GATE-02765,"Gate Valve, 2""",Valves,113.86,B,21,52,2026-03-25
HVAC-REF-R32-02766,"R-32, 30lb tank",Refrigerant,203.54,B,12,31,2026-05-10
HVAC-ELE-DISCO-02767,"Disconnect Switch, 60A",Electrical,31.01,A,71,137,2026-08-07
HVAC-ELE-DISCO-02768,"Disconnect Switch, 20A",Electrical,39.99,A,44,68,2026-07-05
HVAC-PIPE-COPPE-02769,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,21.09,A,44,87,2026-05-23
HVAC-VLV-PRESS-02770,"Pressure Reducing Valve, 3/4""",Valves,86.89,C,17,26,2026-02-01
HVAC-CTL-CAPAC-02771,"Capacitor, 24V",Controls,87.76,C,8,15,2026-03-07
HVAC-ELE-DISCO-02772,"Disconnect Switch, 20A",Electrical,26.45,B,22,50,2026-05-31
HVAC-REF-R407C-02773,"R-407C, 12oz can",Refrigerant,627.04,C,17,47,2026-03-23
HVAC-REF-R410A-02774,"R-410A, 50lb jug",Refrigerant,329.61,C,2,5,2026-02-11
HVAC-CU-SOFT-02775,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,80.82,B,20,37,2026-06-13
HVAC-ELE-CIRCU-02776,"Circuit Breaker, 3/4 in.",Electrical,25.15,C,2,5,2026-02-27
HVAC-REF-R22-02777,"R-22, 12oz can",Refrigerant,486.17,C,2,3,2026-03-27
HVAC-PIPE-PEX-02778,"PEX Tubing, 1-1/2""",Pipe & Fittings,76.03,A,38,92,2026-06-07
HVAC-CTL-SMART-02779,"Smart Thermostat, 70 MFD",Controls,311.64,A,51,147,2026-05-21
HVAC-ELE-CIRCU-02780,"Circuit Breaker, 30A",Electrical,37.17,C,8,14,2026-02-07
HVAC-COMP-VARIA-02781,"Variable Speed Compressor, 2.5 Ton 230V",Compressor,4766.14,C,2,3,2026-03-01
HVAC-MOT-ECM-02782,"ECM Motor, 1 HP",Motor,229.1,C,7,17,2026-04-13
HVAC-MOT-BLOWE-02783,"Blower Motor, 1 HP",Motor,119.72,C,15,32,2026-02-05
HVAC-ELE-DISCO-02784,"Disconnect Switch, 60A",Electrical,16.9,C,4,7,2026-02-25
HVAC-VLV-GATE-02785,"Gate Valve, 3/4""",Valves,21.77,C,7,19,2026-02-26
HVAC-VLV-PRESS-02786,"Pressure Reducing Valve, 1""",Valves,48.32,C,20,41,2026-03-17
HVAC-MOT-PSC-02787,"PSC Motor, 1/4 HP",Motor,178.72,B,26,40,2026-03-25
HVAC-MOT-BLOWE-02788,"Blower Motor, 1/2 HP",Motor,120.92,B,28,64,2026-05-31
